tt1280725,Wedding Palace,Wedding Palace,2013,2013-09-27,"Comedy, Romance",98,USA,"English, Korean",Christine Yoo,"Derek Draper, Robert Gardner",GoGoGo Entertainment,"Brian Tee, Hye-jeong Kang, Bobby Lee, Jean Yoon, Angela Oh, Joy Osmanski, Margaret Cho, June Kyoto Lu, Peter Kim, Steve Park, Charles Kim, Nancy J. Lee, Kelvin Han Yee, Simon Rhee, Armando Alarcon","After being abandoned at the altar, Jason courts the girl of his dreams in cyberspace. When she arrives in LA for their wedding, she turns out to be completely different than expected.",$ 1000000,$ 19908,$ 27183
tt1282046,Fort McCoy,Fort McCoy,2011,2014-08-15,"Drama, History, War",100,USA,English,"Kate Connor, Michael Worth",Kate Connor,Marzipan Entertainment,"Eric Stoltz, Kate Connor, Lyndsy Fonseca, Andy Hirsch, Camryn Manheim, Seymour Cassel, Brendan Fehr, Gara Lonning, Johnny Pacar, Matthew Lawrence, Mark Metcalf, Marty Backstrand, Margot Farley, Rene Heger, Mara Connor",A drama based on a true story when the Stirn family lived next to a Nazi POW camp in Wisconsin during W.W.II.,$ 3000000,$ 78948,$ 78948
tt1282140,Easy Girl,Easy A,2010,2011-03-04,"Comedy, Drama, Romance",92,USA,English,Will Gluck,Bert V. Royal,Screen Gems,"Emma Stone, Penn Badgley, Amanda Bynes, Dan Byrd, Thomas Haden Church, Patricia Clarkson, Cam Gigandet, Lisa Kudrow, Malcolm McDowell, Aly Michalka, Stanley Tucci, Fred Armisen, Juliette Goglia, Jake Sandvig, Morgan Rusler",A clean-cut high school student relies on the school's rumor mill to advance her social and financial standing.,$ 8000000,$ 58401464,$ 75026216
tt1282153,Lo strano caso di Angelica,O Estranho Caso de Angélica,2010,2011-03-16,"Drama, Fantasy",97,"Portugal, Spain, France, Brazil",Portuguese,Manoel de Oliveira,Manoel de Oliveira,Les Films de l'Après-Midi,"Pilar López de Ayala, Filipe Vargas, Leonor Silveira, Isabel Ruth, Ana Maria Magalhães, Luís Miguel Cintra, Carmen Santos, Ricardo Trêpa, José Manuel Mendes, Sara Carinhas, Paulo Matos, Susana Sá, Sofia de Portugal, Ricardo Aibéo, Daniela Costa",A photographer is asked by hotel owners to take portraits of their recently deceased daughter.,EUR 2000000,$ 50135,$ 160876
tt1284575,Bad Teacher - Una cattiva maestra,Bad Teacher,2011,2011-08-31,"Comedy, Romance",92,USA,English,Jake Kasdan,"Gene Stupnitsky, Lee Eisenberg",Columbia Pictures,"Cameron Diaz, Lucy Punch, Jason Segel, Justin Timberlake, Phyllis Smith, John Michael Higgins, Dave Allen, Jillian Armenante, Matthew J. Evans, Kaitlyn Dever, Kathryn Newton, Igal Ben Yair, Aja Bair, Andra Nechita, Noah Munck","A lazy, incompetent middle school teacher who hates her job, her students, and her co-workers is forced to return to teaching to make enough money for breast implants after her wealthy fiancé dumps her.",$ 20000000,$ 100292856,$ 216197492
tt1285009,The Strangers: Prey at Night,The Strangers: Prey at Night,2018,2018-05-31,Horror,85,"USA, UK",English,Johannes Roberts,"Bryan Bertino, Ben Ketai",Aviron Pictures,"Christina Hendricks, Martin Henderson, Bailee Madison, Lewis Pullman, Damian Maffei, Emma Bellomy, Lea Enslin, Mary Louise Casanta, Ken Strunk, Rachel Kuhn, Leah Roberts, Preston Sadleir, Gabriel A. Byrne",A family of four staying at a secluded mobile home park for the night are stalked and then hunted by three masked psychopaths.,$ 5000000,$ 24586708,$ 31039126
tt1285016,The Social Network,The Social Network,2010,2010-11-11,"Biography, Drama",120,USA,"English, French",David Fincher,"Aaron Sorkin, Ben Mezrich",Columbia Pictures,"Jesse Eisenberg, Rooney Mara, Bryan Barter, Dustin Fitzsimons, Joseph Mazzello, Patrick Mapel, Andrew Garfield, Toby Meuli, Alecia Svensen, Jami Owen, James Dastoli, Robert Dastoli, Scotty Crowe, Jayk Gallagher, Marcella Lentz-Pope",As Harvard student,$ 40000000,$ 96962694,$ 224920315
tt1285241,Don 2,Don 2,2011,2011-12-23,"Action, Crime, Thriller",148,"India, Germany","Hindi, English, German",Farhan Akhtar,"Farhan Akhtar, Farhan Akhtar",Excel Entertainment,"Shah Rukh Khan, Priyanka Chopra, Boman Irani, Lara Dutta, Kunal Kapoor, Om Puri, Nawab Shah, Alyy Khan, Sahil Shroff, Florian Lukas, Leonard Benhaus, Hrithik Roshan, Andreas Adam, Marco Ammer, Günter Barton","Don turns himself in and escapes with Vardhaan from prison, following which he recruits a team to steal currency printing plates from a bank in Berlin.",$ 16700000,$ 3680306,$ 6913518
tt1287468,Cani & gatti - La vendetta di Kitty,Cats & Dogs: The Revenge of Kitty Galore,2010,2010-09-17,"Action, Comedy, Family",82,"USA, Australia",English,Brad Peyton,"Ron J. Friedman, Steve Bencich",CD2 Films,"James Marsden, Nick Nolte, Christina Applegate, Katt Williams, Bette Midler, Neil Patrick Harris, Sean Hayes, Wallace Shawn, Roger Moore, Joe Pantoliano, Michael Clarke Duncan, Chris O'Donnell, Jack McBrayer, Fred Armisen, Kiernan Shipka",The on-going war between the canine and feline species is put on hold when they join forces to thwart a rogue cat spy with her own sinister plans for conquest.,$ 85000000,$ 43585753,$ 112483764
tt1287878,Poetry,Shi,2010,2011-04-01,Drama,139,South Korea,Korean,Chang-dong Lee,Chang-dong Lee,UniKorea Pictures,"Jeong-hie Yun, Da-wit Lee, Hee-ra Kim, Nae-sang Ahn, Yong-taek Kim, Myung-shin Park, Jong-goo Kim, Kim Hye-Jung, Bok-gi Min, Hye-jin Jang, Ja-yeong Kim, Nam-jin Kim, Hyeok-soo Kwon","A sixty-something woman, faced with the discovery of a heinous family crime and in the early stages of Alzheimer's disease, finds strength and purpose when she enrolls in a poetry class.",KRW 1300000000,$ 356149,$ 2539040
tt1288558,La casa,Evil Dead,2013,2013-05-09,"Fantasy, Horror, Thriller",91,USA,"English, Welsh",Fede Alvarez,"Fede Alvarez, Rodo Sayagues",TriStar Pictures,"Jane Levy, Shiloh Fernandez, Lou Taylor Pucci, Jessica Lucas, Elizabeth Blackmore, Phoenix Connolly, Jim McLarty, Sian Davis, Stephen Butterworth, Karl Willetts, Randal Wilson, Rupert Degas, Bob Dorian, Ellen Sandweiss, Inca","Five friends head to a remote cabin, where the discovery of a Book of the Dead leads them to unwittingly summon up demons living in the nearby woods.",$ 17000000,$ 54239856,$ 97542952
tt1289401,Ghostbusters,Ghostbusters,2016,2016-07-28,"Action, Comedy, Fantasy",117,"USA, Australia",English,Paul Feig,"Katie Dippold, Paul Feig",Columbia Pictures,"Zach Woods, Kristen Wiig, Ed Begley Jr., Charles Dance, John Milhiser, Ben Harris, Melissa McCarthy, Karan Soni, Kate McKinnon, Bess Rous, Steve Higgins, Leslie Jones, Neil Casey, Dave Allen, Katie Dippold","Following a ghost invasion of Manhattan, paranormal enthusiasts Erin Gilbert and Abby Yates, nuclear engineer Jillian Holtzmann, and subway worker Patty Tolan band together to stop the otherworldly threat.",$ 144000000,$ 128350574,$ 229147509
tt1289419,N-Secure,N-Secure,2010,2010-10-15,"Crime, Drama, Thriller",105,USA,English,David M. Matthews,"Julius Lewis, Christie Taylor",N-Secure Films,"Cordell Moore, Essence Atkins, Denise Boutte, Tempestt Bledsoe, Lamman Rucker, Toni Trucks, Rick Ravanello, Thomas Miles, Caryn Ward, Elise Neal, Steve Conn, BernNadette Stanis, Sabrina Tiller, Michael Higgenbottom, T.J. Cates","N-Secure is a no holds-barred thrilling drama mixed with murder, mayhem, and manipulation among affluent professionals. This film sheds light on a man's downfall from the pinnacles of ...",$ 1600000,$ 2595644,$ 2595644
tt1291150,Tartarughe Ninja,Teenage Mutant Ninja Turtles,2014,2014-09-18,"Action, Adventure, Comedy",101,USA,"English, Japanese",Jonathan Liebesman,"Josh Appelbaum, André Nemec",Paramount Pictures,"Megan Fox, Will Arnett, William Fichtner, Alan Ritchson, Noel Fisher, Pete Ploszek, Johnny Knoxville, Jeremy Howard, Danny Woodburn, Tony Shalhoub, Tohoru Masamune, Whoopi Goldberg, Minae Noji, Abby Elliott, Madison Mason","When a kingpin threatens New York City, a group of mutated turtle warriors must emerge from the shadows to protect their home.",$ 125000000,$ 191204754,$ 485004754
tt1291549,Monica Velour - Il grande sogno,Meet Monica Velour,2010,2010-04-01,"Comedy, Drama, Romance",96,USA,English,Keith Bearden,Keith Bearden,Gilbert Films,"Kim Cattrall, Dustin Ingram, Brian Dennehy, Jee Young Han, Daniel Yelsky, Keith David, Sam McMurray, Elizabeth Shapiro, Jamie Tisdale, Gracie Rose, Tony Cox, Henry Yuk, Kyle Hillman, Kojo Asiedu, Lauren Mae Shafer","When an awkward teen meets his favorite porn star, whose career peaked in the '80s, an unexpected friendship follows as the young man gets a glimpse inside Monica Velour's current life as a single mom struggling to make ends meet.",$ 5000000,$ 33042,$ 33042
tt1291584,Warrior,Warrior,2011,2011-11-04,"Action, Drama, Sport",140,USA,"English, Spanish",Gavin O'Connor,"Gavin O'Connor, Anthony Tambakis",Lionsgate,"Joel Edgerton, Tom Hardy, Nick Nolte, Jennifer Morrison, Frank Grillo, Kevin Dunn, Maximiliano Hernández, Bryan Callen, Sam Sheridan, Fernando Chien, Jake McLaughlin, Vanessa Martinez, Denzel Whitaker, Carlos Miranda, Manuel Espinosa","The youngest son of an alcoholic former boxer returns home, where he's trained by his father for competition in a mixed martial arts tournament - a path that puts the fighter on a collision course with his estranged, older brother.",$ 25000000,$ 13657115,$ 23308615
tt1292566,Single ma non troppo,How to Be Single,2016,2016-02-11,"Comedy, Drama, Romance",110,USA,English,Christian Ditter,"Abby Kohn, Marc Silverstein",New Line Cinema,"Dakota Johnson, Rebel Wilson, Leslie Mann, Damon Wayans Jr., Anders Holm, Alison Brie, Nicholas Braun, Jake Lacy, Jason Mantzoukas, Colin Jost, Mickey Gooch Jr., Sarah Ramos, Vanessa Rubio, Zani Jones Mbayise, Brent Morin",A group of young adults navigate love and relationships in New York City.,$ 38000000,$ 46843513,$ 112343513
tt1293847,xXx - Il ritorno di Xander Cage,xXx: Return of Xander Cage,2017,2017-01-19,"Action, Adventure, Thriller",107,"China, Canada, USA","English, Spanish, Portuguese, Mandarin, Tagalog, Russian",D.J. Caruso,"Rich Wilkes, F. Scott Frazier",Huahua Media,"Vin Diesel, Donnie Yen, Deepika Padukone, Kris Wu, Ruby Rose, Tony Jaa, Nina Dobrev, Rory McCann, Toni Collette, Samuel L. Jackson, Ice Cube, Hermione Corfield, Tony Gonzalez, Michael Bisping, Al Sapienza","Xander Cage is left for dead after an incident, though he secretly returns to action for a new, tough assignment with his handler Augustus Gibbons.",$ 85000000,$ 44898413,$ 346118277
tt1294226,The Last Song,The Last Song,2010,2010-04-30,"Drama, Music, Romance",108,USA,English,Julie Anne Robinson,"Nicholas Sparks, Jeff Van Wie",Touchstone Pictures,"Miley Cyrus, Greg Kinnear, Bobby Coleman, Liam Hemsworth, Hallock Beals, Kelly Preston, Nick Lashaway, Carly Chaikin, Kate Vernon, Nick Searcy, Adam Barnett, Michael Jamorski, Melissa Ordway, Carrie Malabre, Lance E. Nichols","A rebellious girl is sent to a Southern beach town for the summer to stay with her father. Through their mutual love of music, the estranged duo learn to reconnect.",$ 20000000,$ 62950384,$ 89137047
tt1296373,The FP,The FP,2011,2011-03-13,"Action, Comedy, Drama",82,USA,English,"Brandon Trost, Jason Trost","Jason Trost, Brandon Trost",248 Productions,"Jason Trost, Brandon Barrera, Art Hsu, Caitlyn Folley, James DeBello, Bryan Goddard, Lee Valmassy, Nick Principe, Michael Sandow, Rachel Robinson, Natalie Minx, Blayne Weaver, Clifton Collins Jr., Dov Tiefenbach, Sean Whalen","In a post apocalyptic future, two rival gangs fight for control of Frazier Park by playing ""Beat Beat Revelation"", a deadly version of Dance, Dance, Revolution(TM).",$ 60000,$ 40557,$ 40557
tt1296898,Waiting for Forever,Waiting for Forever,2010,2011-02-04,"Comedy, Drama, Romance",95,USA,English,James Keach,Steve Adams,Catfish Productions,"Rachel Bilson, Tom Sturridge, Richard Jenkins, Blythe Danner, Matthew Davis, Scott Mechlowicz, Jaime King, Nikki Blonsky, Nelson Franklin, Richard Gant, Roz Ryan, Jamey Anthony, Liliana Arredondo, Ariana Bagley, K.C. Clyde","A Hollywood-set romantic tale of a guy who is content to live his life without a job yet with the love of his life, a young actress.",$ 5000000,$ 25517,$ 25517
tt1298554,Eva,Eva,2011,2012-08-31,"Drama, Fantasy, Sci-Fi",94,"Spain, France",Catalan,Kiké Maíllo,"Sergi Belbel, Cristina Clemente",Canal+ España,"Daniel Brühl, Marta Etura, Alberto Ammann, Claudia Vega, Anne Canovas, Lluís Homar, Sara Rosa Losilla, Manel Dueso, Ona Casamiquela, Peter Vives, Jordi Díaz, Oscar Valsecchi, Bernat Saumell, Juan Campavadal, Harris Gordon",A shy genius is employed by his former university to design robot software.,EUR 7000000,$ 16738,$ 1292789
tt1298644,Attenti a quelle due,The Hustle,2019,2019-05-16,"Comedy, Crime",93,USA,"English, German, Dutch, Danish, French, American Sign Language",Chris Addison,"Stanley Shapiro, Paul Henning",Metro-Goldwyn-Mayer (MGM),"Timothy Simons, Rebel Wilson, Douggie McMeekin, Ashley McGuire, Casper Christensen, Eloise Lovell Anderson, Philip Desmeules, Ingrid Oliver, Jarreau Antoine, Anne Hathaway, Nicholas Woodeson, Celine Abrahams, Raffaello Degruttola, Alex Gaumond, Guy Warren-Thomas",Two con women - one low rent and the other high class - team up to take down the men who have wronged them.,$ 21000000,$ 35417038,$ 95055451
tt1298649,Vicini del terzo tipo,The Watch,2012,2012-11-08,"Comedy, Sci-Fi",102,USA,English,Akiva Schaffer,"Jared Stern, Seth Rogen",Twentieth Century Fox,"Ben Stiller, Vince Vaughn, Jonah Hill, Richard Ayoade, Rosemarie DeWitt, Will Forte, Mel Rodriguez, Doug Jones, Erin Moriarty, Nicholas Braun, R. Lee Ermey, Joe Nunez, Liz Cackowski, Johnny Pemberton, Sharon Gee",Four men who form a neighborhood watch group as a way to get out of their day-to-day family routines find themselves defending the Earth from an alien invasion.,$ 68000000,$ 35353000,$ 68267862
tt1298650,Pirati dei Caraibi - Oltre i confini del mare,Pirates of the Caribbean: On Stranger Tides,2011,2011-05-18,"Action, Adventure, Fantasy",137,"USA, UK","English, Spanish",Rob Marshall,"Ted Elliott, Terry Rossio",Walt Disney Pictures,"Johnny Depp, Penélope Cruz, Geoffrey Rush, Ian McShane, Kevin McNally, Sam Claflin, Astrid Bergès-Frisbey, Stephen Graham, Keith Richards, Richard Griffiths, Greg Ellis, Damian O'Hare, Óscar Jaenada, Anton Lesser, Roger Allam","Jack Sparrow and Barbossa embark on a quest to find the elusive fountain of youth, only to discover that Blackbeard and his daughter are after it too.",$ 250000000,$ 241071802,$ 1045713802
tt1300854,Iron Man 3,Iron Man Three,2013,2013-04-24,"Action, Adventure, Sci-Fi",130,USA,English,Shane Black,"Drew Pearce, Shane Black",Marvel Studios,"Robert Downey Jr., Gwyneth Paltrow, Don Cheadle, Guy Pearce, Rebecca Hall, Jon Favreau, Ben Kingsley, James Badge Dale, Stephanie Szostak, Paul Bettany, William Sadler, Dale Dickey, Ty Simpkins, Miguel Ferrer, Xueqi Wang","When Tony Stark's world is torn apart by a formidable terrorist called the Mandarin, he starts an odyssey of rebuilding and retribution.",$ 200000000,$ 409013994,$ 1214811252
tt1301990,Every Day,Every Day,2010,2017-02-09,"Comedy, Drama, Romance",93,USA,English,Richard Levine,Richard Levine,Cold Iron Pictures,"Liev Schreiber, Helen Hunt, Carla Gugino, Ezra Miller, Skyler Fortgang, David Harbour, Eddie Izzard, Brian Dennehy, Chris Beetem, Daniel Farcher, Matt Kempner, Daniel Yelsky, Sabrina Hahn, Tilky Jones, Michael H. Ingram",A comedy about a New York City couple (Schreiber and Hunt) in romantic and family crisis.,$ 3000000,$ 46029,$ 46029
tt1302011,Kung Fu Panda 2,Kung Fu Panda 2,2011,2011-08-24,"Animation, Action, Adventure",90,USA,English,Jennifer Yuh Nelson,"Jonathan Aibel, Glenn Berger",DreamWorks Animation,"Jack Black, Angelina Jolie, Dustin Hoffman, Gary Oldman, Jackie Chan, Seth Rogen, Lucy Liu, David Cross, James Hong, Michelle Yeoh, Danny McBride, Dennis Haysbert, Jean-Claude Van Damme, Victor Garber, Mike Bell","Po and his friends fight to stop a peacock villain from conquering China with a deadly new weapon, but first the Dragon Warrior must come to terms with his past.",$ 150000000,$ 165249063,$ 665692281
tt1302067,L'orso Yoghi,Yogi Bear,2010,2011-01-14,"Animation, Adventure, Comedy",81,"USA, New Zealand",English,Eric Brevig,"Jennifer Ventimilia, Joshua Sternin",Warner Bros.,"Dan Aykroyd, Justin Timberlake, Anna Faris, Tom Cavanagh, T.J. Miller, Nate Corddry, Andrew Daly, Josh Robert Thompson, David Stott, Greg Johnson, Christy Qulliam, Patricia Aldersley, Tim McLachlan, Hayden Vernon, Dean Knowsley","A documentary filmmaker travels to Jellystone Park to shoot a project and soon crosses paths with Yogi Bear, his sidekick Boo-Boo and Ranger Smith.",$ 80000000,$ 100246011,$ 203509374
tt1305583,Matrimonio in famiglia,Our Family Wedding,2010,2010-07-23,"Comedy, Romance",103,USA,English,Rick Famuyiwa,"Wayne Conley, Wayne Conley",Fox Searchlight Pictures,"Forest Whitaker, America Ferrera, Carlos Mencia, Regina King, Lance Gross, Diana Maria Riva, Lupe Ontiveros, Anjelah Johnson-Reyes, Charlie Murphy, Shannyn Sossamon, Tonita Castro, Anna Maria Horsford, Warren Sapp, Shondrella Avery, Sterling Ardrey","The weeks leading up to a young couple's wedding are comic and stressful, especially as their respective fathers try to lay their long standing feud to rest.",$ 14000000,$ 20255281,$ 21409028
tt1305591,Milo su Marte,Mars Needs Moms,2011,2011-06-01,"Animation, Action, Adventure",88,USA,English,Simon Wells,"Simon Wells, Wendy Wells",Walt Disney Pictures,"Seth Green, Dan Fogler, Joan Cusack, Elisabeth Harnois, Mindy Sterling, Kevin Cahoon, Tom Everett Scott, Jacquie Barnbrook, Matthew Henerson, Adam Jennings, Stephen Kearin, Amber Gainey Meade, Aaron Rapke, Julene Renee, Kirsten Severson",A young boy named Milo gains a deeper appreciation for his mom after Martians come to Earth to take her away.,$ 150000000,$ 21392758,$ 39233678
tt1306980,50 e 50,50/50,2011,2012-03-02,"Comedy, Drama, Romance",100,USA,English,Jonathan Levine,Will Reiser,Summit Entertainment,"Joseph Gordon-Levitt, Seth Rogen, Anna Kendrick, Bryce Dallas Howard, Anjelica Huston, Serge Houde, Andrew Airlie, Matt Frewer, Philip Baker Hall, Donna Yamamoto, Sugar Lyn Beard, Yee Jee Tso, Sarah Smyth, Peter Kelamis, Jessica Parker Kennedy","Inspired by a true story, a comedy centered on a 27-year-old guy who learns of his cancer diagnosis and his subsequent struggle to beat the disease.",$ 8000000,$ 35014192,$ 41097853
tt1307068,Cercasi amore per la fine del mondo,Seeking a Friend for the End of the World,2012,2013-01-17,"Adventure, Comedy, Drama",101,USA,English,Lorene Scafaria,Lorene Scafaria,Focus Features,"Steve Carell, Keira Knightley, Adam Brody, Connie Britton, Roger Aaron Brown, Rob Huebel, Trisha Gorman, Nancy Carell, Mark Moses, Tonita Castro, Leslie Murphy, Rob Corddry, Kasey Campbell, Melanie Lynskey, Vince Grant","As an asteroid nears Earth, a man finds himself alone after his wife leaves in a panic. He decides to take a road trip to reunite with his high school sweetheart. Accompanying him is a neighbor who inadvertently puts a wrench in his plan.",$ 10000000,$ 7078738,$ 11681781
tt1307926,Go for It!,Go for It!,2011,2011-05-13,"Drama, Musical",105,USA,English,Carmen Marrón,Carmen Marrón,Go For It!,"Aimee Garcia, Al Bandiero, Jossara Jinaro, Gina Rodriguez, Louie Alegria, Derrick Denicola, Andres Perez-Molina, Gustavo Mellado, Rene Rosado, David Hernandez, Liliana Montenegro, Safia Hannin, Peggy Goss, Daniel Yabut, Brad Armacost","A student must decide between follwing her dream to become a dancer, or to follow the wishes of her family.",$ 200000,$ 180237,$ 180237
tt1308728,Pupazzi senza gloria,The Happytime Murders,2018,2018-10-18,"Action, Comedy, Crime",91,"USA, China",English,Brian Henson,"Todd Berger, Todd Berger",STX Entertainment,"Melissa McCarthy, Elizabeth Banks, Maya Rudolph, Leslie David Baker, Joel McHale, Cynthy Wu, Michael McDonald, Mitch Silpa, Hemky Madera, Benjamin Cole Royer, Brekkan Spens, Ryan Tran, Fortune Feimster, Brian Palermo, Damon Jones","When the puppet cast of a '90s children's TV show begin to get murdered one by one, a disgraced LAPD detective-turned-private eye puppet takes on the case.",$ 40000000,$ 20706452,$ 27506452
tt1308729,Jimmy Bobo - Bullet to the Head,Bullet to the Head,2012,2013-04-04,"Action, Crime, Thriller",92,"USA, India, Switzerland",English,Walter Hill,"Alessandro Camon, Alexis Nolent",IM Global,"Sylvester Stallone, Sung Kang, Sarah Shahi, Adewale Akinnuoye-Agbaje, Jason Momoa, Christian Slater, Jon Seda, Holt McCallany, Brian Van Holt, Weronika Rosati, Dane Rhodes, Marcus Lyle Brown, Andrew Austin-Peterson, Paul Etheredge, Robert Cavan Carruth","After watching their respective partners die, a New Orleans hitman and a Washington, D.C. detective form an alliance in order to bring down their common enemy.",$ 45000000,$ 9489829,$ 21947209
tt1311075,Il responsabile delle risorse umane,The Human Resources Manager,2010,2010,"Comedy, Drama",103,"Israel, Germany, France, Romania","Hebrew, English, Romanian, French",Eran Riklis,"Noah Stollman, Avraham B. Yehoshua",2-Team Productions,"Mark Ivanir, Guri Alfi, Noah Silver, Rozina Cambos, Julian Negulesco, Bogdan E. Stanoevitch, Gila Almagor, Yigal Sade, Reymonde Amsallem, Irina Petrescu, Papil Panduru, Danna Semo, Roni Koren, Silvia Drori, Ofir Weil","A tragi-comedy centered on the HR manager of Israel's largest industrial bakery, who sets out to save the reputation of his business and prevent the publication of a defamatory article.",EUR 2300000,$ 64014,$ 609146
tt1313092,Animal Kingdom,Animal Kingdom,2010,2010-10-29,"Crime, Drama",113,Australia,English,David Michôd,David Michôd,Porchlight Films,"James Frecheville, Bryce Lindemann, Paul Smits, Jacki Weaver, Joel Edgerton, Luke Ford, Sullivan Stapleton, Mirrah Foulkes, Anthony Ahern, Justin Rosniak, Michael Vice, Chris Weir, Laura Wheelwright, Sarah Nguyen, Lucia Cai",A seventeen-year-old navigates his survival amongst an explosive criminal family and the detective who thinks he can save him.,AUD 5000000,$ 1044039,$ 7209912
tt1314190,3 Backyards,3 Backyards,2010,2010,Drama,88,USA,English,Eric Mendelsohn,Eric Mendelsohn,Caruso / Mendelsohn Productions,"Elias Koteas, Kathryn Erbe, Edie Falco, Rachel Resheff, Ron Phillips, Wesley Broulik, Ann Arvia, Dana Eskelson, Randi Kaplan, Embeth Davidtz, Kathy Searle, Joe Cipoletti, Louise Millmann, John Monteleone, Nicole Brending",The story of three people from the same suburban town during the course of one curious autumn day.,$ 300000,$ 43073,$ 43073
tt1314655,Devil,Devil,2010,2010-11-12,"Horror, Mystery, Thriller",80,USA,"English, Ukrainian, Spanish",John Erick Dowdle,"Brian Nelson, M. Night Shyamalan",Universal Pictures,"Chris Messina, Logan Marshall-Green, Jenny O'Hara, Bojana Novakovic, Bokeem Woodbine, Geoffrey Arend, Jacob Vargas, Matt Craven, Joshua Peace, Caroline Dhavernas, Joe Cobden, Zoie Palmer, Vincent Laresca, Rudy Webb, Craig Eldridge",A group of people are trapped in an elevator and the Devil is mysteriously amongst them.,$ 10000000,$ 33601190,$ 62695489
tt1316616,There Be Dragons - Un santo nella tempesta,There Be Dragons,2011,2011-03-25,"Biography, Drama, War",122,"Spain, USA, Argentina",English,Roland Joffé,Roland Joffé,Antena 3 Films,"Charlie Cox, Wes Bentley, Dougray Scott, Rodrigo Santoro, Jordi Mollà, Derek Jacobi, Golshifteh Farahani, Geraldine Chaplin, Unax Ugalde, Ana Torrent, Charles Dance, Lily Cole, Olga Kurylenko, Alejandro Casaseca, Yaiza Guimaré","Arising out of the horror of the Spanish Civil War, a candidate for canonization is investigated by a journalist who discovers his own estranged father had a deep, dark and devastating connection to the saint's life.",$ 36000000,$ 1069334,$ 4372642
tt1318514,L'alba del pianeta delle scimmie,Rise of the Planet of the Apes,2011,2011-09-23,"Action, Drama, Sci-Fi",105,"USA, UK, Canada","English, Sign Languages",Rupert Wyatt,"Rick Jaffa, Amanda Silver",Twentieth Century Fox,"Andy Serkis, Karin Konoval, Terry Notary, Richard Ridings, Christopher Gordon, Devyn Dalton, Jay Caputo, James Franco, Freida Pinto, John Lithgow, Brian Cox, Tom Felton, David Oyelowo, Tyler Labine, Jamie Harris",A substance designed to help the brain repair itself gives advanced intelligence to a chimpanzee who leads an ape uprising.,$ 93000000,$ 176760185,$ 481800873
tt1318517,L'uomo che uccise Don Chisciotte,The Man Who Killed Don Quixote,2018,2018-09-27,"Adventure, Comedy, Drama",132,"Spain, Belgium, France, UK, Portugal","English, Spanish",Terry Gilliam,"Terry Gilliam, Tony Grisoni",Alacran Pictures,"José Luis Ferrer, Ismael Fritschi, Juan López-Tagle, Adam Driver, William Miller, Will Keen, Jason Watkins, Paloma Bloyd, Óscar Jaenada, Sonia Franco, José Aser Giménez, José Antonio Fernández, Viveka Rytzner, Alberto Jo Lee, Bruno Sevilla","Toby, a disillusioned film director, is pulled into a world of time-jumping fantasy when a Spanish cobbler believes himself to be Sancho Panza. He gradually becomes unable to tell dreams from reality.",EUR 17000000,$ 391963,$ 2390383
tt1320239,Ladri di cadaveri - Burke & Hare,Burke and Hare,2010,2011-02-25,"Comedy, Crime, History",91,UK,English,John Landis,"Piers Ashworth, Nick Moorcroft",Ealing Studios,"Bill Bailey, Tom Wilkinson, Michael Smiley, Tim Curry, Paul Davis, Christian Brassington, Gabrielle Downey, Stuart McQuarrie, Simon Pegg, Andy Serkis, Mike Goodenough, Jessica Hynes, Robert Fyfe, Robert Willox, David Schofield","A black comedy about two nineteenth century grave robbers, who find a lucrative business providing cadavers for an Edinburgh medical school.",GBP 7500000,$ 4833,$ 4791599
tt1320244,L'ultimo esorcismo,The Last Exorcism,2010,2010-12-03,"Horror, Mystery, Thriller",87,"France, USA",English,Daniel Stamm,"Huck Botko, Andrew Gurland",Strike Entertainment,"Patrick Fabian, Ashley Bell, Iris Bahr, Louis Herthum, Caleb Landry Jones, Tony Bentley, John Wright Jr., Shanna Forrestall, Justin Shafer, Carol Sutton, Victoria Patenaude, John Wilmot, Becky Fly, Denise Lee, Logan Craig Reid",A troubled evangelical minister agrees to let his last exorcism be filmed by a documentary crew.,$ 1800000,$ 41034350,$ 69432527
tt1320253,I mercenari - The Expendables,The Expendables,2010,2010-09-01,"Action, Adventure, Thriller",103,"USA, Bulgaria, Spain, Germany","English, Spanish",Sylvester Stallone,"Dave Callaham, Sylvester Stallone",Millennium Films,"Sylvester Stallone, Jason Statham, Jet Li, Dolph Lundgren, Eric Roberts, Randy Couture, Steve Austin, David Zayas, Giselle Itié, Charisma Carpenter, Gary Daniels, Terry Crews, Mickey Rourke, Hank Amos, Amin Joseph",A CIA operative hires a team of mercenaries to eliminate a Latin dictator and a renegade CIA agent.,$ 80000000,$ 103068524,$ 274470394
tt1320261,I fantastici viaggi di Gulliver,Gulliver's Travels,2010,2011-02-04,"Adventure, Comedy, Family",85,USA,English,Rob Letterman,"Joe Stillman, Nicholas Stoller",Twentieth Century Fox,"Jack Black, Jason Segel, Emily Blunt, Amanda Peet, Billy Connolly, Chris O'Dowd, T.J. Miller, James Corden, Catherine Tate, Emmanuel Quatra, Olly Alexander, Richard Laing, David Sterne, Stewart Scudamore, Jonathan Aris","Travel writer Lemuel Gulliver takes an assignment in Bermuda but ends up on the island of Lilliput, where he towers over its tiny citizens.",$ 112000000,$ 42779261,$ 237382724
